https://www.investing.com
blank,blank,snapped_at,price,market_cap,total_volume
blank,blank,2020-02-16 00:00:00 UTC,0.955337347178128,612624386.6341449,226280244.9321624
blank,blank,2020-02-15 00:00:00 UTC,1.0700300632477275,680863601.9058342,197060709.16352338
blank,blank,2020-02-14 00:00:00 UTC,1.0234976221279595,650998693.4398847,258991655.8749283
blank,blank,2020-02-13 00:00:00 UTC,1.0400732631249767,662725449.2590748,256223605.21764362
blank,blank,2020-02-12 00:00:00 UTC,0.980353308808594,625846235.9767195,185458335.43486744
blank,blank,2020-02-11 00:00:00 UTC,0.9623764027823588,614866081.7432759,228806913.2570949
blank,blank,2020-02-10 00:00:00 UTC,0.909181646325826,578196511.6221936,162399899.83025175
blank,blank,2020-02-09 00:00:00 UTC,0.844227321616005,537931677.7233367,119593747.81018871
blank,blank,2020-02-08 00:00:00 UTC,0.8670339968601916,552455133.1836318,124100886.17656927
blank,blank,2020-02-07 00:00:00 UTC,0.858222535258765,546694945.5755528,127832516.57550718
blank,blank,2020-02-06 00:00:00 UTC,0.8438827574633183,536316978.0222013,112972852.77609587
blank,blank,2020-02-05 00:00:00 UTC,0.8212845332702355,514754684.7243888,107300346.8629758
blank,blank,2020-02-04 00:00:00 UTC,0.7795417079698016,496518219.0322297,120885411.97187956
blank,blank,2020-02-03 00:00:00 UTC,0.7820994252358467,498622072.64330477,163685393.26807714
blank,blank,2020-02-02 00:00:00 UTC,0.7615421847212279,485128535.5016477,123389347.02877595
blank,blank,2020-02-01 00:00:00 UTC,0.7659639852639416,491326861.87107724,162170013.19499907
blank,blank,2020-01-31 00:00:00 UTC,0.7370586477668408,468974363.08686006,135800114.54903373
blank,blank,2020-01-30 00:00:00 UTC,0.7334028886502858,466663842.49161094,176365575.41108635
blank,blank,2020-01-29 00:00:00 UTC,0.6945482446210728,443292691.401365,115619893.8557678
blank,blank,2020-01-28 00:00:00 UTC,0.6828139352618224,433492443.52712,105025119.85479996
blank,blank,2020-01-27 00:00:00 UTC,0.6455201465282302,411066882.2371516,89359135.16753012
blank,blank,2020-01-26 00:00:00 UTC,0.6337694128222632,403340226.6966785,86349313.83025514
blank,blank,2020-01-25 00:00:00 UTC,0.6247355616490398,398296762.2915269,101842604.0045207
blank,blank,2020-01-24 00:00:00 UTC,0.6370090719325974,403465723.51477057,99436011.56843323
blank,blank,2020-01-23 00:00:00 UTC,0.6652305493564807,421371637.2102984,98426075.59741396
blank,blank,2020-01-22 00:00:00 UTC,0.659393746984226,420217137.790513,109860038.06356454
blank,blank,2020-01-21 00:00:00 UTC,0.6531859637383697,417544534.78377855,125370129.97039999
blank,blank,2020-01-20 00:00:00 UTC,0.6522732287546625,416600501.52320313,155351996.85254678
blank,blank,2020-01-19 00:00:00 UTC,0.6873570139489238,439864407.4952655,170023843.0430227
blank,blank,2020-01-18 00:00:00 UTC,0.7148181054238388,456624280.748102,171770078.56523532
blank,blank,2020-01-17 00:00:00 UTC,0.7111668812494273,450356739.8079661,164907819.60731122
blank,blank,2020-01-16 00:00:00 UTC,0.6988652387675021,444530836.9619302,200307429.42026505
blank,blank,2020-01-15 00:00:00 UTC,0.6718541287191134,426442887.08377826,155658724.31436634
blank,blank,2020-01-14 00:00:00 UTC,0.6049110428339232,385569624.26012135,116983471.30010553
blank,blank,2020-01-13 00:00:00 UTC,0.612815410201996,390361722.96977973,136113324.04919985
blank,blank,2020-01-12 00:00:00 UTC,0.582316016799675,373279271.66431934,111989077.63493918
blank,blank,2020-01-11 00:00:00 UTC,0.5672468523887751,359346348.8393149,97452797.06116506
blank,blank,2020-01-10 00:00:00 UTC,0.537692958823282,341142940.0031138,82757992.64503494
blank,blank,2020-01-09 00:00:00 UTC,0.5516799838575356,352737126.20108896,92175463.28634478
blank,blank,2020-01-08 00:00:00 UTC,0.5638406658278823,360708648.42996573,104708685.00028844
blank,blank,2020-01-07 00:00:00 UTC,0.581176180382056,370218065.97193617,100735981.00930534
blank,blank,2020-01-06 00:00:00 UTC,0.5472617499380203,348621303.84827846,94395096.19935897
blank,blank,2020-01-05 00:00:00 UTC,0.5296360196832285,337138121.3416029,68440398.31509168
blank,blank,2020-01-04 00:00:00 UTC,0.5263821194743507,336125665.38388216,90806230.15382522
blank,blank,2020-01-03 00:00:00 UTC,0.5025299686923803,320046897.9835137,75867603.6061769
blank,blank,2020-01-02 00:00:00 UTC,0.5263217292292967,335324016.8659831,77594138.3796781
blank,blank,2020-01-01 00:00:00 UTC,0.5187643358675074,330965520.6255442,87113352.64139211
blank,blank,2019-12-31 00:00:00 UTC,0.5257112721152336,334692643.92862254,97800372.04377457
blank,blank,2019-12-30 00:00:00 UTC,0.5446910321891766,347473207.6793004,107557649.97700793
