https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USDT,tradecount
1564099200000,2019-07-26 00:00:00,LTC/USDT,93.23000000,94.52000000,89.83000000,94.06000000,169220.32033000,15659054.23478000,50593
1564012800000,2019-07-25 00:00:00,LTC/USDT,94.43000000,96.67000000,91.06000000,93.22000000,228403.48379000,21524096.42445040,61303
1563926400000,2019-07-24 00:00:00,LTC/USDT,90.10000000,97.45000000,86.80000000,94.50000000,355813.08830000,32641378.14389920,87875
1563840000000,2019-07-23 00:00:00,LTC/USDT,95.31000000,95.35000000,88.62000000,90.15000000,264516.21574000,24185689.34956970,61781
1563753600000,2019-07-22 00:00:00,LTC/USDT,99.74000000,100.91000000,91.14000000,95.31000000,318533.96014000,30372489.13008810,77446
1563667200000,2019-07-21 00:00:00,LTC/USDT,100.26000000,101.41000000,96.40000000,99.70000000,247121.43139000,24377591.97044200,66584
1563580800000,2019-07-20 00:00:00,LTC/USDT,98.25000000,105.88000000,97.42000000,100.25000000,355926.02335000,35977421.60475050,94907
1563494400000,2019-07-19 00:00:00,LTC/USDT,101.15000000,101.26000000,94.73000000,98.23000000,366646.23978000,35784995.41903190,106138
1563408000000,2019-07-18 00:00:00,LTC/USDT,89.98000000,104.50000000,86.87000000,101.16000000,609872.10131000,58346175.13646440,160015
1563321600000,2019-07-17 00:00:00,LTC/USDT,79.62000000,94.65000000,71.00000000,89.95000000,611125.08258000,53125198.93146490,146125
1563235200000,2019-07-16 00:00:00,LTC/USDT,90.43000000,91.91000000,76.60000000,79.61000000,483565.93207000,40186396.03679700,110254
1563148800000,2019-07-15 00:00:00,LTC/USDT,89.67000000,92.99000000,84.60000000,90.43000000,382169.24803000,34028842.91727860,99683
1563062400000,2019-07-14 00:00:00,LTC/USDT,101.06000000,101.90000000,87.58000000,89.66000000,429594.96949000,39918729.82737220,116783
1562976000000,2019-07-13 00:00:00,LTC/USDT,104.86000000,105.03000000,97.64000000,101.03000000,229252.96129000,23255998.90768150,67648
1562889600000,2019-07-12 00:00:00,LTC/USDT,103.00000000,107.02000000,100.65000000,104.86000000,204977.52431000,21385292.18459310,67913
1562803200000,2019-07-11 00:00:00,LTC/USDT,108.29000000,108.33000000,95.21000000,102.98000000,566917.40666000,57565136.85192580,147490
1562716800000,2019-07-10 00:00:00,LTC/USDT,119.23000000,120.13000000,102.50000000,108.31000000,507821.30862000,55824246.25992590,141526
1562630400000,2019-07-09 00:00:00,LTC/USDT,122.92000000,124.08000000,117.64000000,119.24000000,233440.12041000,28157784.58157750,73699
1562544000000,2019-07-08 00:00:00,LTC/USDT,119.48000000,125.07000000,117.77000000,122.92000000,219116.92194000,26320498.86380130,66939
1562457600000,2019-07-07 00:00:00,LTC/USDT,118.28000000,120.35000000,117.00000000,119.48000000,142378.61429000,16885095.36453700,45147
1562371200000,2019-07-06 00:00:00,LTC/USDT,118.29000000,121.80000000,117.06000000,118.31000000,153816.69797000,18323759.27072920,54124
1562284800000,2019-07-05 00:00:00,LTC/USDT,119.64000000,120.99000000,116.22000000,118.35000000,223608.71264000,26574015.85328250,70527
1562198400000,2019-07-04 00:00:00,LTC/USDT,121.34000000,127.03000000,118.51000000,119.61000000,375062.74273000,45922151.57521160,103018
1562112000000,2019-07-03 00:00:00,LTC/USDT,118.74000000,123.15000000,116.78000000,121.36000000,365008.06750000,43803309.44035070,95227
1562025600000,2019-07-02 00:00:00,LTC/USDT,123.16000000,124.00000000,112.63000000,118.77000000,469582.08700000,55049525.43802600,130201
1561939200000,2019-07-01 00:00:00,LTC/USDT,123.22000000,127.03000000,113.82000000,123.17000000,612063.25919000,74028859.43775410,152030
1561852800000,2019-06-30 00:00:00,LTC/USDT,133.88000000,137.44000000,120.54000000,123.25000000,808645.44775000,105468144.56794230,183220
1561766400000,2019-06-29 00:00:00,LTC/USDT,119.99000000,137.00000000,116.00000000,133.86000000,650966.52780000,82947506.01300420,156524
1561680000000,2019-06-28 00:00:00,LTC/USDT,116.02000000,122.19000000,114.49000000,120.01000000,455587.96464000,53924815.98270160,123207
1561593600000,2019-06-27 00:00:00,LTC/USDT,132.24000000,133.50000000,111.82000000,116.01000000,932158.03694000,111595940.15189930,219223
1561507200000,2019-06-26 00:00:00,LTC/USDT,136.32000000,138.50000000,127.50000000,132.25000000,659208.45477000,88988518.12489370,169090
1561420800000,2019-06-25 00:00:00,LTC/USDT,135.78000000,138.63000000,129.75000000,136.33000000,343042.31826000,46185009.29968860,87876
1561334400000,2019-06-24 00:00:00,LTC/USDT,137.50000000,137.52000000,132.65000000,135.77000000,269137.08964000,36393377.84436670,74142
1561248000000,2019-06-23 00:00:00,LTC/USDT,142.20000000,143.34000000,136.15000000,137.50000000,273142.66174000,38332851.55969660,81723
1561161600000,2019-06-22 00:00:00,LTC/USDT,138.30000000,145.90000000,136.01000000,142.26000000,670112.19411000,94685540.90705310,165043
1561075200000,2019-06-21 00:00:00,LTC/USDT,135.45000000,141.29000000,131.00000000,138.28000000,392390.97750000,53951692.11297570,99000
1560988800000,2019-06-20 00:00:00,LTC/USDT,136.41000000,136.75000000,133.00000000,135.46000000,236819.61409000,31945265.26654450,69081
1560902400000,2019-06-19 00:00:00,LTC/USDT,135.25000000,139.50000000,133.50000000,136.43000000,373850.88301000,51215678.89469640,99736
1560816000000,2019-06-18 00:00:00,LTC/USDT,133.80000000,136.84000000,128.00000000,135.22000000,400995.83149000,53298085.82618380,114467
1560729600000,2019-06-17 00:00:00,LTC/USDT,136.42000000,136.82000000,131.53000000,133.80000000,302485.50097000,40632294.86051250,90741
1560643200000,2019-06-16 00:00:00,LTC/USDT,137.51000000,138.20000000,133.15000000,136.45000000,392560.10493000,53270945.59997630,116120
1560556800000,2019-06-15 00:00:00,LTC/USDT,132.03000000,139.50000000,132.01000000,137.54000000,389908.37623000,52916731.48070580,107462
1560470400000,2019-06-14 00:00:00,LTC/USDT,130.55000000,133.03000000,125.22000000,132.00000000,460272.62793000,59616359.31317880,120361
1560384000000,2019-06-13 00:00:00,LTC/USDT,135.32000000,136.52000000,127.92000000,130.55000000,477007.30523000,63425735.66279660,119989
1560297600000,2019-06-12 00:00:00,LTC/USDT,135.79000000,143.19000000,129.86000000,135.32000000,1015972.92864000,139662839.62255230,202561
1560211200000,2019-06-11 00:00:00,LTC/USDT,129.19000000,138.56000000,124.85000000,135.69000000,836034.97354000,109260631.02978760,148961
1560124800000,2019-06-10 00:00:00,LTC/USDT,114.66000000,130.12000000,112.54000000,129.15000000,793211.22328000,97867984.48816240,157911
1560038400000,2019-06-09 00:00:00,LTC/USDT,118.01000000,118.94000000,111.02000000,114.66000000,425246.36749000,48979996.55927270,90755
1559952000000,2019-06-08 00:00:00,LTC/USDT,116.74000000,119.70000000,113.50000000,118.01000000,454621.75369000,52877380.63993230,103950
1559865600000,2019-06-07 00:00:00,LTC/USDT,111.25000000,121.00000000,109.53000000,116.71000000,619792.48983000,71559713.25849650,138367
1559779200000,2019-06-06 00:00:00,LTC/USDT,103.61000000,112.07000000,101.00000000,111.19000000,488905.21588000,51485265.63010710,114700
1559692800000,2019-06-05 00:00:00,LTC/USDT,102.20000000,105.21000000,100.11000000,103.66000000,379894.44483000,39022877.25634260,92113
1559606400000,2019-06-04 00:00:00,LTC/USDT,105.94000000,106.80000000,98.13000000,102.20000000,673951.14145000,69303243.31292260,155623
1559520000000,2019-06-03 00:00:00,LTC/USDT,114.44000000,116.20000000,105.01000000,105.99000000,441610.78458000,49245349.19787980,106765
1559433600000,2019-06-02 00:00:00,LTC/USDT,112.34000000,116.48000000,111.25000000,114.39000000,234192.23299000,26740364.19675090,60092
1559347200000,2019-06-01 00:00:00,LTC/USDT,114.65000000,116.28000000,110.51000000,112.35000000,318759.84041000,36157772.31315580,78931
1559260800000,2019-05-31 00:00:00,LTC/USDT,107.78000000,114.93000000,104.55000000,114.60000000,487341.72799000,53042097.01341480,107379
1559174400000,2019-05-30 00:00:00,LTC/USDT,115.03000000,120.35000000,102.40000000,107.78000000,708618.82450000,80058167.99641620,155541
1559088000000,2019-05-29 00:00:00,LTC/USDT,114.87000000,118.33000000,108.00000000,115.06000000,359489.09796000,41060611.96416290,89315
1559001600000,2019-05-28 00:00:00,LTC/USDT,116.41000000,118.22000000,111.08000000,114.81000000,399902.25403000,45797915.30055020,94634
1558915200000,2019-05-27 00:00:00,LTC/USDT,111.03000000,121.89000000,109.94000000,116.30000000,873684.89847000,99764291.84593240,180148
1558828800000,2019-05-26 00:00:00,LTC/USDT,102.66000000,114.00000000,97.50000000,111.00000000,658431.91144000,68920626.42379780,108458
1558742400000,2019-05-25 00:00:00,LTC/USDT,100.50000000,105.07000000,98.87000000,102.66000000,519802.98950000,53062963.82607950,108307
1558656000000,2019-05-24 00:00:00,LTC/USDT,88.67000000,103.77000000,88.01000000,100.50000000,832985.16125000,81794059.98388690,153722
1558569600000,2019-05-23 00:00:00,LTC/USDT,87.74000000,89.53000000,84.62000000,88.61000000,208332.29525000,18146600.07150800,52443
1558483200000,2019-05-22 00:00:00,LTC/USDT,90.77000000,92.04000000,85.83000000,87.74000000,308520.29109000,27641752.04567850,71246
1558396800000,2019-05-21 00:00:00,LTC/USDT,91.10000000,93.02000000,88.83000000,90.79000000,335538.23309000,30483197.12555050,76133
1558310400000,2019-05-20 00:00:00,LTC/USDT,94.55000000,94.58000000,87.11000000,91.10000000,447735.71615000,40656121.44108440,92452
1558224000000,2019-05-19 00:00:00,LTC/USDT,86.55000000,96.81000000,86.07000000,94.58000000,584649.51759000,54045051.62284480,124411
1558137600000,2019-05-18 00:00:00,LTC/USDT,89.76000000,90.51000000,85.11000000,86.51000000,380542.14297000,33352370.45001540,72853
1558051200000,2019-05-17 00:00:00,LTC/USDT,95.49000000,97.48000000,84.27000000,89.76000000,914179.22548000,80856683.96118460,173746
1557964800000,2019-05-16 00:00:00,LTC/USDT,102.03000000,107.14000000,90.73000000,95.49000000,1179885.10784000,116020063.77730530,216806
1557878400000,2019-05-15 00:00:00,LTC/USDT,91.15000000,104.25000000,89.69000000,102.02000000,673429.92612000,66429508.17885310,118893
1557792000000,2019-05-14 00:00:00,LTC/USDT,87.34000000,93.61000000,86.50000000,91.17000000,644139.06467000,58186818.85956100,133780
1557705600000,2019-05-13 00:00:00,LTC/USDT,84.71000000,92.49000000,84.10000000,87.16000000,627311.35573000,55391993.13490800,118246
1557619200000,2019-05-12 00:00:00,LTC/USDT,86.59000000,94.01000000,83.00000000,84.73000000,797262.85973000,69998434.01864000,152745
1557532800000,2019-05-11 00:00:00,LTC/USDT,77.12000000,95.00000000,76.85000000,86.59000000,909602.12694000,78091222.10826420,165749
1557446400000,2019-05-10 00:00:00,LTC/USDT,74.18000000,79.61000000,72.66000000,77.11000000,422915.92520000,32199715.13523610,73980
1557360000000,2019-05-09 00:00:00,LTC/USDT,74.44000000,75.90000000,72.77000000,74.19000000,240477.43667000,17829294.35699580,41259
1557273600000,2019-05-08 00:00:00,LTC/USDT,74.59000000,75.50000000,72.40000000,74.44000000,206081.78548000,15267753.65786150,38174
1557187200000,2019-05-07 00:00:00,LTC/USDT,74.95000000,78.75000000,73.40000000,74.61000000,357677.92795000,27275279.86496690,60743
1557100800000,2019-05-06 00:00:00,LTC/USDT,75.70000000,76.91000000,71.64000000,74.94000000,389445.48037000,28863797.88698940,67449
1557014400000,2019-05-05 00:00:00,LTC/USDT,77.73000000,78.16000000,75.40000000,75.70000000,236821.31245000,18139200.76392190,43794
1556928000000,2019-05-04 00:00:00,LTC/USDT,79.26000000,82.76000000,74.54000000,77.77000000,457004.01484000,35750061.71164490,86740
1556841600000,2019-05-03 00:00:00,LTC/USDT,73.65000000,80.58000000,73.31000000,79.22000000,538448.40523000,41683556.41176550,89287
1556755200000,2019-05-02 00:00:00,LTC/USDT,73.35000000,74.42000000,72.73000000,73.68000000,289626.45366000,21306943.79934290,45010
1556668800000,2019-05-01 00:00:00,LTC/USDT,74.31000000,75.36000000,71.78000000,73.36000000,273831.04765000,20098972.49660650,51667
1556582400000,2019-04-30 00:00:00,LTC/USDT,67.86000000,74.74000000,67.86000000,74.32000000,354469.13538000,25357609.00033270,67909
1556496000000,2019-04-29 00:00:00,LTC/USDT,69.89000000,70.37000000,66.50000000,67.87000000,203603.18601000,13896456.96629640,42178
1556409600000,2019-04-28 00:00:00,LTC/USDT,72.24000000,72.72000000,68.95000000,69.89000000,218635.58959000,15458571.17837970,42004
1556323200000,2019-04-27 00:00:00,LTC/USDT,73.83000000,74.01000000,71.83000000,72.23000000,102336.98217000,7467848.37627950,23348
1556236800000,2019-04-26 00:00:00,LTC/USDT,71.79000000,76.50000000,70.31000000,73.82000000,345014.87676000,25320328.54804870,67301
1556150400000,2019-04-25 00:00:00,LTC/USDT,72.85000000,74.43000000,70.60000000,71.78000000,307408.70386000,22353656.72172450,60462
1556064000000,2019-04-24 00:00:00,LTC/USDT,73.67000000,74.69000000,69.90000000,72.85000000,466422.90922000,33586009.25163220,85563
1555977600000,2019-04-23 00:00:00,LTC/USDT,76.47000000,79.29000000,73.33000000,73.70000000,408341.22655000,31534100.58816700,66747
1555891200000,2019-04-22 00:00:00,LTC/USDT,76.61000000,77.63000000,74.90000000,76.51000000,285737.83886000,21814764.74618960,47107
1555804800000,2019-04-21 00:00:00,LTC/USDT,81.16000000,81.85000000,72.86000000,76.65000000,405449.35652000,30882393.82022870,70164
1555718400000,2019-04-20 00:00:00,LTC/USDT,82.05000000,82.69000000,79.33000000,81.15000000,209481.54759000,17009020.00947660,39086
1555632000000,2019-04-19 00:00:00,LTC/USDT,81.67000000,83.17000000,79.48000000,82.05000000,265365.49383000,21606124.75092760,51033
1555545600000,2019-04-18 00:00:00,LTC/USDT,78.82000000,83.66000000,78.74000000,81.68000000,328509.77037000,26614059.48594040,56768
1555459200000,2019-04-17 00:00:00,LTC/USDT,80.27000000,81.50000000,78.00000000,78.77000000,232336.81062000,18452843.59235190,44802
1555372800000,2019-04-16 00:00:00,LTC/USDT,78.06000000,81.49000000,76.88000000,80.27000000,295134.17728000,23370026.86099580,51337
1555286400000,2019-04-15 00:00:00,LTC/USDT,83.31000000,84.41000000,75.00000000,78.07000000,437925.65449000,35039724.53579550,76889
1555200000000,2019-04-14 00:00:00,LTC/USDT,77.58000000,83.60000000,76.09000000,83.28000000,242418.41303000,19179352.73482300,45159
1555113600000,2019-04-13 00:00:00,LTC/USDT,78.43000000,81.02000000,75.51000000,77.62000000,276710.71090000,21674683.21264710,45563
1555027200000,2019-04-12 00:00:00,LTC/USDT,78.90000000,80.43000000,75.00000000,78.47000000,351092.11924000,27388660.72584040,61573
1554940800000,2019-04-11 00:00:00,LTC/USDT,88.16000000,88.45000000,74.64000000,78.88000000,663804.98498000,52734752.57006920,117159
1554854400000,2019-04-10 00:00:00,LTC/USDT,86.19000000,91.10000000,85.91000000,88.16000000,315727.23676000,27802373.27370360,64232
1554768000000,2019-04-09 00:00:00,LTC/USDT,88.57000000,88.71000000,82.61000000,86.17000000,317748.78519000,27340412.18294000,71074
1554681600000,2019-04-08 00:00:00,LTC/USDT,91.55000000,94.00000000,85.20000000,88.57000000,439909.33843000,39092277.74887870,93697
1554595200000,2019-04-07 00:00:00,LTC/USDT,92.23000000,95.44000000,88.74000000,91.55000000,404878.13429000,37409101.15542740,91011
1554508800000,2019-04-06 00:00:00,LTC/USDT,88.24000000,97.54000000,85.00000000,92.21000000,706789.23459000,65322880.09058880,117115
1554422400000,2019-04-05 00:00:00,LTC/USDT,84.71000000,89.85000000,83.65000000,88.24000000,366668.99563000,31984491.37588270,78405
1554336000000,2019-04-04 00:00:00,LTC/USDT,85.02000000,89.85000000,79.85000000,84.70000000,775702.67217000,66127061.91915730,138439
1554249600000,2019-04-03 00:00:00,LTC/USDT,76.76000000,98.50000000,76.24000000,85.19000000,1514710.29313000,130062156.10770330,245574
1554163200000,2019-04-02 00:00:00,LTC/USDT,60.45000000,78.40000000,59.95000000,76.78000000,805505.16575000,55327330.19158080,141343
1554076800000,2019-04-01 00:00:00,LTC/USDT,60.47000000,60.90000000,59.62000000,60.45000000,129238.66121000,7810478.44484460,23841
1553990400000,2019-03-31 00:00:00,LTC/USDT,60.45000000,60.72000000,59.83000000,60.48000000,120015.86005000,7234304.25046010,21554
1553904000000,2019-03-30 00:00:00,LTC/USDT,61.41000000,61.56000000,59.59000000,60.45000000,161304.26128000,9780439.50021680,28519
1553817600000,2019-03-29 00:00:00,LTC/USDT,60.48000000,61.80000000,60.15000000,61.45000000,200422.34535000,12200871.33726110,34196
1553731200000,2019-03-28 00:00:00,LTC/USDT,61.43000000,61.43000000,60.15000000,60.50000000,160785.54618000,9744151.84730390,26214
