https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,tradecount
1564790400000,2019-08-03 00:00:00,ADA/USDT,0.05737000,0.05830000,0.05683000,0.05774000,34213661.10000000,1970597.14660000,7648
1564704000000,2019-08-02 00:00:00,ADA/USDT,0.05860000,0.05882000,0.05576000,0.05731000,74752190.50000000,4301752.22141300,13990
1564617600000,2019-08-01 00:00:00,ADA/USDT,0.06006000,0.06035000,0.05767000,0.05861000,67797310.50000000,3969778.69733600,12486
1564531200000,2019-07-31 00:00:00,ADA/USDT,0.05975000,0.06108000,0.05915000,0.06011000,85023597.00000000,5106362.68015500,14514
1564444800000,2019-07-30 00:00:00,ADA/USDT,0.06038000,0.06141000,0.05878000,0.05975000,50580079.50000000,3039078.41356200,10218
1564358400000,2019-07-29 00:00:00,ADA/USDT,0.05939000,0.06258000,0.05805000,0.06035000,71237105.10000000,4297632.88862900,15197
1564272000000,2019-07-28 00:00:00,ADA/USDT,0.05984000,0.06018000,0.05675000,0.05936000,55780383.90000000,3281712.43660900,10988
1564185600000,2019-07-27 00:00:00,ADA/USDT,0.06259000,0.06354000,0.05700000,0.05988000,91740858.90000000,5504908.36703200,18196
1564099200000,2019-07-26 00:00:00,ADA/USDT,0.05853000,0.06297000,0.05681000,0.06261000,105911989.20000000,6395938.75177000,19015
1564012800000,2019-07-25 00:00:00,ADA/USDT,0.05875000,0.06069000,0.05731000,0.05852000,78359388.90000000,4647316.66035700,13983
1563926400000,2019-07-24 00:00:00,ADA/USDT,0.05563000,0.05904000,0.05385000,0.05876000,97796862.80000000,5531188.54847700,16248
1563840000000,2019-07-23 00:00:00,ADA/USDT,0.05946000,0.05960000,0.05516000,0.05568000,80784585.80000000,4601208.65432000,14406
1563753600000,2019-07-22 00:00:00,ADA/USDT,0.06117000,0.06216000,0.05808000,0.05949000,66144743.40000000,3967768.58045400,14245
1563667200000,2019-07-21 00:00:00,ADA/USDT,0.06262000,0.06400000,0.05930000,0.06107000,68228587.50000000,4183117.85187100,14580
1563580800000,2019-07-20 00:00:00,ADA/USDT,0.05964000,0.06509000,0.05922000,0.06262000,117752709.70000000,7346240.73145100,23619
1563494400000,2019-07-19 00:00:00,ADA/USDT,0.05840000,0.06068000,0.05591000,0.05960000,84917358.70000000,4909019.79917800,17586
1563408000000,2019-07-18 00:00:00,ADA/USDT,0.05511000,0.05965000,0.05315000,0.05843000,127563581.50000000,7258581.11451200,25374
1563321600000,2019-07-17 00:00:00,ADA/USDT,0.05180000,0.05777000,0.04985000,0.05505000,143916988.90000000,7760317.05136400,25314
1563235200000,2019-07-16 00:00:00,ADA/USDT,0.05901000,0.06095000,0.05006000,0.05181000,154418292.00000000,8474070.50938800,28289
1563148800000,2019-07-15 00:00:00,ADA/USDT,0.05907000,0.06015000,0.05463000,0.05902000,154031537.40000000,8922131.62169900,30650
1563062400000,2019-07-14 00:00:00,ADA/USDT,0.06672000,0.06710000,0.05877000,0.05923000,113952685.40000000,7092570.25317200,24446
1562976000000,2019-07-13 00:00:00,ADA/USDT,0.06946000,0.07149000,0.06438000,0.06672000,82744562.20000000,5595188.31067500,17818
1562889600000,2019-07-12 00:00:00,ADA/USDT,0.06508000,0.07057000,0.06328000,0.06937000,102400610.90000000,6918764.32142200,21929
1562803200000,2019-07-11 00:00:00,ADA/USDT,0.07170000,0.07170000,0.06232000,0.06515000,143858522.80000000,9435761.80979500,30032
1562716800000,2019-07-10 00:00:00,ADA/USDT,0.07786000,0.07835000,0.06947000,0.07178000,129284146.40000000,9505146.65830500,27315
1562630400000,2019-07-09 00:00:00,ADA/USDT,0.08010000,0.08073000,0.07700000,0.07783000,77997383.50000000,6131044.46613800,17613
1562544000000,2019-07-08 00:00:00,ADA/USDT,0.07976000,0.08193000,0.07880000,0.08010000,84701755.90000000,6801931.22975400,18172
1562457600000,2019-07-07 00:00:00,ADA/USDT,0.07739000,0.08004000,0.07657000,0.07970000,52015864.10000000,4068774.01592100,12826
1562371200000,2019-07-06 00:00:00,ADA/USDT,0.07625000,0.08076000,0.07617000,0.07745000,80875797.30000000,6308950.50986500,17670
1562284800000,2019-07-05 00:00:00,ADA/USDT,0.07749000,0.07814000,0.07568000,0.07631000,62936464.80000000,4843441.53478100,15295
1562198400000,2019-07-04 00:00:00,ADA/USDT,0.08225000,0.08249000,0.07701000,0.07737000,100222918.50000000,7974625.40275300,20401
1562112000000,2019-07-03 00:00:00,ADA/USDT,0.08065000,0.08315000,0.07902000,0.08231000,126961632.80000000,10312476.30039100,25523
1562025600000,2019-07-02 00:00:00,ADA/USDT,0.08354000,0.08432000,0.07662000,0.08054000,181051185.50000000,14410619.98885100,37185
1561939200000,2019-07-01 00:00:00,ADA/USDT,0.08227000,0.08599000,0.08019000,0.08360000,130567054.80000000,10815059.35543200,30858
1561852800000,2019-06-30 00:00:00,ADA/USDT,0.08987000,0.09077000,0.08130000,0.08226000,157649399.80000000,13538222.10112800,30401
1561766400000,2019-06-29 00:00:00,ADA/USDT,0.08873000,0.09095000,0.08426000,0.08975000,143553238.20000000,12593349.19241400,32008
1561680000000,2019-06-28 00:00:00,ADA/USDT,0.08644000,0.08900000,0.08496000,0.08873000,188562917.80000000,16407695.99212100,43080
1561593600000,2019-06-27 00:00:00,ADA/USDT,0.09782000,0.09954000,0.08348000,0.08640000,312714744.90000000,28296111.53480500,73377
1561507200000,2019-06-26 00:00:00,ADA/USDT,0.09655000,0.10687000,0.09510000,0.09814000,475065799.90000000,47666035.13116800,100408
1561420800000,2019-06-25 00:00:00,ADA/USDT,0.09787000,0.09831000,0.09352000,0.09654000,138542267.80000000,13283141.60879400,31937
1561334400000,2019-06-24 00:00:00,ADA/USDT,0.09689000,0.09959000,0.09412000,0.09789000,173987144.30000000,16810140.13137800,36386
1561248000000,2019-06-23 00:00:00,ADA/USDT,0.09481000,0.10379000,0.09441000,0.09700000,379257248.60000000,37293300.98182900,69956
1561161600000,2019-06-22 00:00:00,ADA/USDT,0.08910000,0.09770000,0.08811000,0.09482000,305334916.90000000,28462098.77499500,66474
1561075200000,2019-06-21 00:00:00,ADA/USDT,0.08731000,0.09080000,0.08719000,0.08899000,142175951.70000000,12713222.44693900,30844
1560988800000,2019-06-20 00:00:00,ADA/USDT,0.08956000,0.09030000,0.08507000,0.08731000,119567386.40000000,10458767.28299000,26284
1560902400000,2019-06-19 00:00:00,ADA/USDT,0.08916000,0.09158000,0.08843000,0.08957000,61372709.00000000,5512804.30506600,15008
1560816000000,2019-06-18 00:00:00,ADA/USDT,0.09341000,0.09365000,0.08810000,0.08907000,100161281.20000000,9034879.28160600,21303
1560729600000,2019-06-17 00:00:00,ADA/USDT,0.09189000,0.09365000,0.09108000,0.09334000,85012338.90000000,7855781.79766200,21728
1560643200000,2019-06-16 00:00:00,ADA/USDT,0.09118000,0.09402000,0.08966000,0.09189000,175792960.00000000,16137992.89493900,35151
1560556800000,2019-06-15 00:00:00,ADA/USDT,0.09000000,0.09260000,0.08970000,0.09127000,114850102.60000000,10459812.62996000,23667
1560470400000,2019-06-14 00:00:00,ADA/USDT,0.08956000,0.09095000,0.08500000,0.09008000,188544474.40000000,16558151.29596800,36374
1560384000000,2019-06-13 00:00:00,ADA/USDT,0.09603000,0.09660000,0.08796000,0.08966000,237448920.50000000,21851980.27362200,46273
1560297600000,2019-06-12 00:00:00,ADA/USDT,0.08743000,0.09628000,0.08576000,0.09603000,305886602.10000000,28131181.45810800,65127
1560211200000,2019-06-11 00:00:00,ADA/USDT,0.08502000,0.08913000,0.08167000,0.08742000,166377712.60000000,14285994.64678200,36413
1560124800000,2019-06-10 00:00:00,ADA/USDT,0.07892000,0.08529000,0.07773000,0.08508000,113293915.10000000,9319554.18860500,26589
1560038400000,2019-06-09 00:00:00,ADA/USDT,0.08356000,0.08385000,0.07695000,0.07887000,83904773.30000000,6717674.69352900,19744
1559952000000,2019-06-08 00:00:00,ADA/USDT,0.08500000,0.08622000,0.08150000,0.08356000,63741558.90000000,5334494.34512500,13628
1559865600000,2019-06-07 00:00:00,ADA/USDT,0.08308000,0.08702000,0.08164000,0.08500000,106111350.30000000,8986812.27141000,22555
1559779200000,2019-06-06 00:00:00,ADA/USDT,0.08260000,0.08385000,0.07800000,0.08308000,135731434.70000000,10987279.18531000,26307
1559692800000,2019-06-05 00:00:00,ADA/USDT,0.08244000,0.08431000,0.07924000,0.08252000,104510674.10000000,8602923.18922100,23523
1559606400000,2019-06-04 00:00:00,ADA/USDT,0.08745000,0.08832000,0.07924000,0.08247000,265350464.30000000,22298659.80575400,48445
1559520000000,2019-06-03 00:00:00,ADA/USDT,0.09636000,0.09833000,0.08700000,0.08745000,306468414.90000000,28486908.18083000,57143
1559433600000,2019-06-02 00:00:00,ADA/USDT,0.09033000,0.09755000,0.09013000,0.09630000,291630467.70000000,27490158.98733400,61543
1559347200000,2019-06-01 00:00:00,ADA/USDT,0.08906000,0.09270000,0.08544000,0.09047000,159294422.80000000,14227354.76694600,42420
1559260800000,2019-05-31 00:00:00,ADA/USDT,0.08403000,0.08983000,0.08132000,0.08914000,163350850.60000000,13952824.95718500,43986
1559174400000,2019-05-30 00:00:00,ADA/USDT,0.09082000,0.09680000,0.08002000,0.08392000,340702109.20000000,30763675.04650800,82884
1559088000000,2019-05-29 00:00:00,ADA/USDT,0.09287000,0.09362000,0.08539000,0.09082000,186809502.70000000,16875771.33101400,45228
1559001600000,2019-05-28 00:00:00,ADA/USDT,0.09035000,0.09351000,0.08701000,0.09289000,189364786.40000000,17073253.27387000,50881
1558915200000,2019-05-27 00:00:00,ADA/USDT,0.08516000,0.09384000,0.08442000,0.09034000,219214048.90000000,19322033.36176200,60243
1558828800000,2019-05-26 00:00:00,ADA/USDT,0.08008000,0.08682000,0.07801000,0.08514000,124066313.20000000,10220967.63789300,31097
1558742400000,2019-05-25 00:00:00,ADA/USDT,0.08058000,0.08220000,0.07900000,0.08006000,84291267.30000000,6797303.03727000,21781
1558656000000,2019-05-24 00:00:00,ADA/USDT,0.08033000,0.08315000,0.07784000,0.08062000,134042366.20000000,10874704.69804700,39607
1558569600000,2019-05-23 00:00:00,ADA/USDT,0.07744000,0.08435000,0.07381000,0.08034000,146147282.80000000,11313250.17833600,38692
1558483200000,2019-05-22 00:00:00,ADA/USDT,0.08401000,0.08541000,0.07692000,0.07749000,133119758.90000000,10830609.77651900,40624
1558396800000,2019-05-21 00:00:00,ADA/USDT,0.08448000,0.08600000,0.08182000,0.08403000,130576929.80000000,10971085.62229500,39937
1558310400000,2019-05-20 00:00:00,ADA/USDT,0.08607000,0.08690000,0.07924000,0.08439000,216348927.30000000,18050083.14312700,61204
1558224000000,2019-05-19 00:00:00,ADA/USDT,0.07873000,0.08800000,0.07841000,0.08613000,249443172.40000000,21101089.89775600,64301
1558137600000,2019-05-18 00:00:00,ADA/USDT,0.08273000,0.08507000,0.07835000,0.07872000,161570720.40000000,13118216.51799800,40980
1558051200000,2019-05-17 00:00:00,ADA/USDT,0.08803000,0.09080000,0.07550000,0.08275000,358077557.10000000,28751546.03686800,79586
1557964800000,2019-05-16 00:00:00,ADA/USDT,0.09390000,0.10080000,0.08343000,0.08802000,462807356.10000000,42417304.88234800,103345
1557878400000,2019-05-15 00:00:00,ADA/USDT,0.08443000,0.09535000,0.08300000,0.09390000,231427712.50000000,20535477.51294800,47986
1557792000000,2019-05-14 00:00:00,ADA/USDT,0.07270000,0.08479000,0.07231000,0.08448000,358405124.90000000,28240370.90215400,58103
1557705600000,2019-05-13 00:00:00,ADA/USDT,0.07021000,0.07646000,0.06947000,0.07270000,215072288.50000000,15823770.72614700,37753
1557619200000,2019-05-12 00:00:00,ADA/USDT,0.07389000,0.07707000,0.06755000,0.07022000,284300434.00000000,20539673.81636200,54154
1557532800000,2019-05-11 00:00:00,ADA/USDT,0.06320000,0.07854000,0.06293000,0.07390000,341719946.20000000,24538296.53295600,59716
1557446400000,2019-05-10 00:00:00,ADA/USDT,0.06169000,0.06529000,0.05910000,0.06314000,157842324.80000000,9882638.19148100,27479
1557360000000,2019-05-09 00:00:00,ADA/USDT,0.06470000,0.06537000,0.06036000,0.06169000,92540760.60000000,5775209.85491200,16219
1557273600000,2019-05-08 00:00:00,ADA/USDT,0.06415000,0.06545000,0.06200000,0.06470000,68616747.50000000,4396669.59889000,11758
1557187200000,2019-05-07 00:00:00,ADA/USDT,0.06698000,0.06882000,0.06370000,0.06412000,92764538.20000000,6176099.53940800,16650
1557100800000,2019-05-06 00:00:00,ADA/USDT,0.06603000,0.06880000,0.06331000,0.06696000,97618341.30000000,6431227.66621600,17542
1557014400000,2019-05-05 00:00:00,ADA/USDT,0.06687000,0.06816000,0.06570000,0.06603000,53905157.50000000,3593855.73656500,10384
1556928000000,2019-05-04 00:00:00,ADA/USDT,0.06992000,0.07225000,0.06554000,0.06687000,120812727.30000000,8284663.48376300,20765
1556841600000,2019-05-03 00:00:00,ADA/USDT,0.06845000,0.07180000,0.06738000,0.06995000,155443294.00000000,10892117.52303800,24980
1556755200000,2019-05-02 00:00:00,ADA/USDT,0.06889000,0.06977000,0.06801000,0.06856000,56421964.20000000,3882768.70069400,9335
1556668800000,2019-05-01 00:00:00,ADA/USDT,0.07016000,0.07060000,0.06722000,0.06880000,68846639.20000000,4734643.51027000,12575
1556582400000,2019-04-30 00:00:00,ADA/USDT,0.06513000,0.07019000,0.06470000,0.07010000,78371596.50000000,5280477.06143600,13068
1556496000000,2019-04-29 00:00:00,ADA/USDT,0.06874000,0.06930000,0.06401000,0.06510000,90658020.70000000,6009394.36926600,15789
1556409600000,2019-04-28 00:00:00,ADA/USDT,0.07050000,0.07123000,0.06800000,0.06878000,54883175.30000000,3823864.37616000,10270
1556323200000,2019-04-27 00:00:00,ADA/USDT,0.06985000,0.07237000,0.06877000,0.07050000,76075219.30000000,5366990.12509500,16441
1556236800000,2019-04-26 00:00:00,ADA/USDT,0.06956000,0.07250000,0.06672000,0.06989000,163211988.10000000,11278889.98489000,36993
1556150400000,2019-04-25 00:00:00,ADA/USDT,0.07209000,0.07600000,0.06800000,0.06956000,195778106.00000000,14085496.58052700,42835
1556064000000,2019-04-24 00:00:00,ADA/USDT,0.07351000,0.07520000,0.06765000,0.07205000,218875413.30000000,15641558.80127200,45111
1555977600000,2019-04-23 00:00:00,ADA/USDT,0.07794000,0.07979000,0.07311000,0.07351000,210632087.90000000,16246588.39630100,44321
1555891200000,2019-04-22 00:00:00,ADA/USDT,0.07331000,0.07885000,0.07131000,0.07800000,178300956.00000000,13408517.95968600,38181
1555804800000,2019-04-21 00:00:00,ADA/USDT,0.07594000,0.07746000,0.07066000,0.07330000,169952557.80000000,12442357.79270100,34786
1555718400000,2019-04-20 00:00:00,ADA/USDT,0.07888000,0.07903000,0.07431000,0.07597000,131793248.10000000,10127867.87002900,27781
1555632000000,2019-04-19 00:00:00,ADA/USDT,0.08120000,0.08120000,0.07500000,0.07884000,160004085.00000000,12576274.84092400,36740
1555545600000,2019-04-18 00:00:00,ADA/USDT,0.08242000,0.08349000,0.08054000,0.08118000,109190731.20000000,8979173.04855000,23733
1555459200000,2019-04-17 00:00:00,ADA/USDT,0.08271000,0.08394000,0.08107000,0.08244000,77911427.80000000,6416540.54468600,20411
1555372800000,2019-04-16 00:00:00,ADA/USDT,0.08159000,0.08314000,0.07942000,0.08271000,79057830.00000000,6460153.80246000,19862
1555286400000,2019-04-15 00:00:00,ADA/USDT,0.08415000,0.08531000,0.08024000,0.08160000,101997443.90000000,8440750.29736700,25491
1555200000000,2019-04-14 00:00:00,ADA/USDT,0.08284000,0.08488000,0.08051000,0.08416000,106490364.80000000,8790344.13858900,22653
1555113600000,2019-04-13 00:00:00,ADA/USDT,0.08250000,0.08477000,0.08200000,0.08284000,87925050.90000000,7315448.15683800,22586
1555027200000,2019-04-12 00:00:00,ADA/USDT,0.08294000,0.08490000,0.07877000,0.08250000,173511574.40000000,14267905.03546300,40429
1554940800000,2019-04-11 00:00:00,ADA/USDT,0.08948000,0.09023000,0.07575000,0.08297000,321208869.50000000,26564516.52946400,67911
1554854400000,2019-04-10 00:00:00,ADA/USDT,0.08287000,0.09160000,0.08265000,0.08947000,227923407.60000000,20092330.95575400,50525
1554768000000,2019-04-09 00:00:00,ADA/USDT,0.08605000,0.08620000,0.07971000,0.08288000,215892607.30000000,18007532.34446100,49991
1554681600000,2019-04-08 00:00:00,ADA/USDT,0.08983000,0.09175000,0.08135000,0.08604000,262397959.70000000,22724007.27855300,61996
1554595200000,2019-04-07 00:00:00,ADA/USDT,0.08981000,0.09112000,0.08799000,0.08980000,145147354.80000000,13007350.89958000,36689
1554508800000,2019-04-06 00:00:00,ADA/USDT,0.09047000,0.09375000,0.08703000,0.08988000,179687678.30000000,16212131.62455200,45717
1554422400000,2019-04-05 00:00:00,ADA/USDT,0.08717000,0.09209000,0.08678000,0.09044000,222441691.00000000,19982881.78764100,58242
1554336000000,2019-04-04 00:00:00,ADA/USDT,0.09060000,0.09400000,0.08200000,0.08716000,490305261.00000000,43209913.49511500,107129
1554249600000,2019-04-03 00:00:00,ADA/USDT,0.08544000,0.09976000,0.08200000,0.09062000,789334870.70000000,72236432.59179900,157932
1554163200000,2019-04-02 00:00:00,ADA/USDT,0.07210000,0.08549000,0.07060000,0.08544000,492665567.30000000,38394370.75606000,97955
1554076800000,2019-04-01 00:00:00,ADA/USDT,0.06984000,0.07270000,0.06888000,0.07210000,162776247.70000000,11499192.67530700,32522
1553990400000,2019-03-31 00:00:00,ADA/USDT,0.07212000,0.07249000,0.06959000,0.06989000,124068622.00000000,8788334.94022700,26556
1553904000000,2019-03-30 00:00:00,ADA/USDT,0.07121000,0.07302000,0.06854000,0.07210000,222245671.20000000,15692211.17766200,44031
1553817600000,2019-03-29 00:00:00,ADA/USDT,0.06551000,0.07338000,0.06537000,0.07112000,330715526.40000000,22985547.01056500,57800
1553731200000,2019-03-28 00:00:00,ADA/USDT,0.06692000,0.06692000,0.06383000,0.06551000,195106261.80000000,12780052.96851300,35862
