https://www.investing.com
blank,blank,snapped_at,price,market_cap,total_volume
blank,blank,2020-05-07 00:00:00 UTC,0.17878413831907905,263700822.24988633,96303981.00152738
blank,blank,2020-05-06 00:00:00 UTC,0.1828002394786557,266917253.04452533,88708518.72730353
blank,blank,2020-05-05 00:00:00 UTC,0.18672240626266645,273286521.99152696,95523597.17593008
blank,blank,2020-05-04 00:00:00 UTC,0.1825349637021525,266140838.0096367,87877897.90078169
blank,blank,2020-05-03 00:00:00 UTC,0.18982152013905004,278246958.7903798,90420770.51255247
blank,blank,2020-05-02 00:00:00 UTC,0.1867052249013849,272856757.52029604,94708525.20075215
blank,blank,2020-05-01 00:00:00 UTC,0.18220939827761848,266120223.47622365,109395243.70044813
blank,blank,2020-04-30 00:00:00 UTC,0.1934538292224299,281878708.90220237,109765188.87061836
blank,blank,2020-04-29 00:00:00 UTC,0.1823398093641588,267273711.40460405,109454795.65915886
blank,blank,2020-04-28 00:00:00 UTC,0.18212785935713283,264495150.6617588,91741767.14883882
blank,blank,2020-04-27 00:00:00 UTC,0.18199865747226934,265254776.91050708,106078318.98357774
blank,blank,2020-04-26 00:00:00 UTC,0.18113033961821076,264297229.2942834,79057737.33860704
blank,blank,2020-04-25 00:00:00 UTC,0.17816819070315654,259993499.74049085,90068496.86660036
blank,blank,2020-04-24 00:00:00 UTC,0.16834385704580693,243980100.27838835,110409887.78733043
blank,blank,2020-04-23 00:00:00 UTC,0.1642950725225364,239834190.60433468,81965936.8274335
blank,blank,2020-04-22 00:00:00 UTC,0.1583117909283615,230812916.04348215,77473557.64776129
blank,blank,2020-04-21 00:00:00 UTC,0.1584825941765837,231532289.86719844,100815969.15259907
blank,blank,2020-04-20 00:00:00 UTC,0.1646031722633294,240804723.25877896,82242047.18058993
blank,blank,2020-04-19 00:00:00 UTC,0.17095925254057603,249875178.64797395,92677181.2574701
blank,blank,2020-04-18 00:00:00 UTC,0.16596517084074452,242729489.51025292,84803808.97587138
blank,blank,2020-04-17 00:00:00 UTC,0.16276588594483443,237923299.41490018,93139584.42254007
blank,blank,2020-04-16 00:00:00 UTC,0.15498830921203915,226246840.42030513,81070779.92242719
blank,blank,2020-04-15 00:00:00 UTC,0.1653038886387809,241142072.20332673,92450969.00145854
blank,blank,2020-04-14 00:00:00 UTC,0.15827719845087754,232373917.04572943,75052449.6115087
blank,blank,2020-04-13 00:00:00 UTC,0.15977710165635123,235947427.6484939,77460175.96946609
blank,blank,2020-04-12 00:00:00 UTC,0.1599619170685772,233367354.0899077,78801557.15297674
blank,blank,2020-04-11 00:00:00 UTC,0.16052074091796623,234191392.64814574,90615583.98032092
blank,blank,2020-04-10 00:00:00 UTC,0.17134456759128103,249264034.21964473,116082241.46526818
